"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Puerto Rico","PRI","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.8","4.1","4.5","4.8","5.1","5.2","5.2","5.1","4.8","4.4","4","3.6","3.3","3","2.9","2.9","2.8","2.8","2.8","2.7","2.5","2.4","2.3","2.2","2.1","2","1.9","1.9","1.8","1.7","1.7",
"Portugal","PRT","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","1.9","1.8","1.8","1.7","1.7","1.6","1.5","1.4","1.3","1.3","1.2","1.1","1","0.9","0.9","0.8","0.8","0.7","0.7","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5",
"Paraguay","PRY","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8","2.8","2.8","2.8","2.8","2.7","2.7","2.7","2.7","2.7","2.7","2.6","2.6","2.6","2.6","2.5","2.5","2.5","2.4","2.4","2.4","2.3","2.3","2.2","2.2","2.1","2.1","2","2","1.9","1.9","1.8",
"West Bank and Gaza","PSE","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4","2.3","2.3","2.3","2.2","2.2","2.2","2.2","2.1","2.1","2.1","2.1","2.1","2","2","2","2","2","2","2","2","2","2","2","2.3","2","1.9","1.9","1.9","1.8","1.8","1.8",
"Pacific island small states","PSS","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.88859262800769","3.83391241355417","3.76626630031452","3.69727902389001","3.6378065456416","3.56874692269818","3.51655254941453","3.42699793966398","3.34991711372497","3.25471401686301","3.16816219740676","3.09878809006275","3.09864817558656","2.91280036856526","2.86881467506924","2.78396044582251","2.7201271009614","2.78295291788501","2.6511998603568","2.84794431366634","2.57625485693399","2.50073605140828","2.48765744274809","2.44571350401865","2.43040761748487","2.37409676787463","2.42894731740228","2.34366658253214","2.33672719460902","2.29822591302927","2.30751332550695","2.25904592488663",
"Post-demographic dividend","PST","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.20993208955628","1.20276280445088","1.21403862010666","1.2015122113241","1.1295934696024","1.11536658371016","1.07358906631794","1.01801158776815","0.994396106960369","0.968303073242806","0.912512495754462","0.89930865923563","0.863376261931289","0.81722451644958","0.799924566130375","0.787102658104036","0.720257680184924","0.711016527294555","0.696465834324908","0.675562453489821","0.621833613248273","0.658508618804694","0.599037154740485","0.590533425478671","0.584546006750565","0.580461868428691","0.564967635108657","0.557536911069367","0.586039419358806","0.58070640317984","0.5799638691572","0.577408540328902",
"French Polynesia","PYF","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1","2","1.9","1.8","1.8","1.7","1.7","1.6","1.6","1.6","1.5","1.5","1.4","1.4","1.4","1.3","1.3","1.2","1.2","1.2","1.1","1.1","1","1","0.9","0.9","0.8","0.8","0.7","0.7","0.7","0.6",
"Romania","ROU","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.2","2.2","2.2","2.1","2.1","2.1","2.2","2.5","2.9","3","2.8","2.4","2","1.6","1.4","1.3","1.3","1.3","1.3","1.3","1.3","1.2","1.2","1.2","1.1","1.1","1.1","1","1","0.9","0.9",
"Russian Federation","RUS","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4","2.5","2.5","2.5","2.5","2.4","2.4","2.3","2.3","2.3","2.3","2.3","2.3","2.2","2.1","2","1.9","1.8","1.8","1.7","1.6","1.6","1.5","1.5","1.4","1.4","1.3","1.3","1.2","1.1","1.1","1",
"Rwanda","RWA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8","23.2","26.7","31","153.6","35","33","29.7","26.1","22.9","20.4","18.4","16.7","15.2","13.9","12.5","11.1","9.9","8.7","7.8","6.9","6.3","5.9","5.6","5.5","5.6","5.8","6","6.3","6.5","6.7","6.8",
"South Asia","SAS","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.9","7.3","6.7","6.5","6.4","6.3","6.1","5.9","5.7","5.5","5.3","5.1","5","4.9","4.8","4.9","4.5","4.4","4.3","4.1","3.9","3.8","3.6","3.5","3.3","3.2","3.1","2.9","2.8","2.7","2.6","2.5",
"Saudi Arabia","SAU","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7","4.3","4","3.8","3.5","3.3","3.1","2.9","2.7","2.6","2.4","2.3","2.1","2","1.9","1.8","1.7","1.6","1.5","1.5","1.4","1.3","1.2","1.2","1.1","1","1","0.9","0.9","0.8","0.8","0.8",
"Sudan","SDN","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.4","7.2","7.1","6.9","6.7","6.5","6.3","6.1","5.9","5.6","5.4","5.2","5","4.8","4.6","4.5","4.3","4.1","4.5","3.9","3.8","3.7","3.6","3.5","3.4","3.3","3.2","3.1","3.1","3","2.9","2.8",
"Senegal","SEN","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1","10","10","10.1","10.3","10.5","10.8","10.9","11.1","11","10.9","10.6","10.3","9.9","9.4","9","8.5","8.1","7.7","7.3","6.9","6.6","6.2","5.8","5.4","5.1","4.7","4.4","4.1","3.9","3.7","3.6",
"Singapore","SGP","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","1.3","1.2","1.2","1.1","1","1","0.9","0.9","0.8","0.8","0.8","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.4","0.4",
"Solomon Islands","SLB","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2","3.2","3.1","3","3","2.9","2.9","2.9","2.8","2.8","2.8","2.7","2.7","2.7","2.7","2.7","2.6","3","2.6","2.5","2.5","2.4","2.4","2.3","2.3","2.2","2.2","2.1","2.1","2","2","1.9",
"Sierra Leone","SLE","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6","13.4","13.1","12.9","12.6","12.4","12.2","11.9","11.7","11.5","11.2","11","10.8","10.6","10.4","10.2","10","9.9","9.8","9.7","9.6","9.7","9.7","9.8","9.9","10","10.1","10.1","10.1","10.1","10","9.9",
"El Salvador","SLV","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2","3","2.8","2.7","2.6","2.5","2.4","2.3","2.5","2.2","2.1","2.8","2","2","2","1.9","1.9","1.9","1.9","2.1","1.9","1.9","1.9","2","2","2.1","2.2","2.2","2.3","2.4","2.5","2.5",
"San Marino","SMR","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","1.4","1.3","1.2","1.1","1","0.9","0.9","0.8","0.8","0.7","0.7","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.4","0.3","0.3","0.3","0.3","0.3","0.3","0.3",
"Somalia","SOM","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4","13.2","13","13","13","13","13","13","13","13","13","13","13","13","13","13","12.9","12.8","12.6","12.3","13.8","13.5","11.5","11.2","10.9","10.7","10.4","10.1","9.9","9.7","9.4","9.2",
"Serbia","SRB","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","1.4","1.4","1.4","1.3","1.3","1.3","1.3","1.2","1.2","1.2","1.1","1.1","1","1","1","0.9","0.9","0.8","0.8","0.8","0.8","0.8","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7",
"Sub-Saharan Africa (excluding high income)","SSA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6501942953946","11.3893889935672","11.2789222408999","11.3541266767858","12.4699514567456","10.6487107460232","10.4647553655498","10.2631138968345","10.0385391859621","9.79758849991771","9.58102712205246","9.38016419659874","9.16210763770289","8.97137666457276","8.77489685780781","8.57881813308059","8.37631836404999","8.16202586534933","7.97964604495997","7.78024441816371","7.59981812004487","7.41061679846619","7.2347781526705","7.06758056561311","6.93674856387554","6.78925686969925","6.65622892048658","6.52011524077046","6.41372457920308","6.29383030161588","6.1867946178196","6.05974788410718",
"South Sudan","SSD","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3","17.1","16.8","16.5","16.1","15.8","15.4","15","14.5","14","13.5","13","12.5","12","11.5","11","10.6","10.2","9.8","9.4","9.1","8.7","8.5","8.4","8.4","8.4","8.4","8.4","8.4","8.4","8.4","8.4",
"Sub-Saharan Africa","SSF","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7","11.4","11.3","11.4","13","10.6","10.4","10.3","10","9.8","9.6","9.4","9.2","9","8.8","8.6","8.4","8.2","8","7.8","7.6","7.4","7.2","7.1","6.9","6.8","6.7","6.5","6.4","6.3","6.2","6.1",
"Small states","SST","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.75710995549106","4.71264393826229","4.65784281791599","4.60094862351016","4.56205015326252","4.54264347065042","4.47310320077884","4.52301494832517","4.38786019618234","4.35020106329342","4.31558225296171","4.27766260682488","4.23816748646551","4.19614339457688","4.17870136615687","4.13468712428141","4.12551193306451","4.05940856024885","4.03129255434398","4.01998256394635","3.96931124238822","3.92221209826697","3.88723518272096","3.83676027599691","3.78945533354483","3.73524508255755","3.70008985489081","3.62986706108099","3.57839793120671","3.55042023493371","3.45771460147924","3.38728700213737",
"Sao Tome and Principe","STP","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.5","8.5","8.5","8.5","8.4","8.2","8","7.8","7.5","7.2","6.9","6.5","6.2","5.8","5.5","5.1","4.8","4.5","4.2","3.9","3.6","3.4","3.2","2.9","2.7","2.5","2.4","2.2","2.1","2","1.9","1.8",
"Suriname","SUR","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","2.6","2.5","2.5","2.4","2.3","2.2","2.2","2.2","2.1","2.1","2.1","2.1","2","2","2","2","2","2","2","1.9","1.9","1.9","1.9","1.9","2","2","2","2","2","2.1","2.1",
"Slovak Republic","SVK","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","1.2","1.2","1.2","1.2","1.2","1.1","1.1","1.1","1.1","1.1","1","1","1","1","0.9","0.9","0.9","0.9","0.9","0.8","0.8","0.8","0.8","0.7","0.7","0.7","0.7","0.7","0.7","0.6","0.6",
"Slovenia","SVN","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","1.1","1","1","1","0.9","0.9","0.9","0.8","0.8","0.8","0.8","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.4",
"Sweden","SWE","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.4",
"Eswatini","SWZ","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.8","5.7","5.5","5.3","5.2","5","4.8","4.5","4.2","3.9","3.7","3.5","3.4","3.3","3.2","3.1","3","2.9","2.8","2.7","2.6","2.5","2.3","2.2","2.1","2","1.9","1.9","1.8","1.8","1.7","1.7",
"Sint Maarten (Dutch part)","SXM","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.3","1.3",
"Syrian Arab Republic","SYR","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","3.7","3.6","3.5","3.4","3.3","3.2","3.1","2.9","2.8","2.6","2.4","2.2","2","1.9","1.9","1.8","1.8","1.9","1.9","1.9","2.1","4.8","6.1","6.3","5.4","5","2.4","2.4","2.2","2.2","2.2",
"Turks and Caicos Islands","TCA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","1.5","1.4","1.4","1.3","1.3","1.3","1.2","1.2","1.2","1.1","1.1","1.1","1","1","1","1","1","0.9","0.9","0.9","0.9","0.9","0.9","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8",
"Chad","TCD","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4","13.3","13.2","13","12.9","12.8","12.7","12.6","12.6","12.4","12.3","12.3","12.2","12.1","12","12","11.9","11.8","11.7","11.7","11.6","11.5","11.4","11.4","11.3","11.2","11.1","11","10.9","10.8","10.6","10.5",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.13372633214978","3.07456014213122","2.95807436067659","2.84349747011463","2.75148262848598","2.71543764642023","2.61998539512338","2.51896143340162","2.41314749295079","2.30155906660111","2.26462681787829","2.17308287661361","2.0887481260826","2.10008700883069","2.38815960303007","2.01795018063628","1.95348159922845","1.9252965311172","2.40935021692233","1.84273130726895","1.75650435306228","1.74596518783114","1.71114666873695","1.64823612605395","1.6114571800594","1.58721675613116","1.51512405688551","1.49035383344628","1.4794953864126","1.4615097402802","1.44841105667393","1.36351588951991",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.22364281788189","2.24252654664902","2.34222053293865","2.32461056456319","2.27120064758047","2.22881037196039","2.20554948057225","2.17271828834931","2.15110547817182","2.34140375824417","2.12891390083943","2.09030140974205","2.046603167823","1.97767262549053","1.88647638756326","1.83574937261543","1.77357315613146","1.72313587949197","1.67697453876251","1.61703293710145","1.56228386035447","1.49140344766167","1.43246598784893","1.40303094142892","1.33945600521977","1.30321044687138","1.26622145002182","1.23267729477274","1.20304273391505","1.14784974076591","1.12530382468523","1.07820305545891",
"Togo","TGO","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.6","8.4","8.3","8.2","8.1","8","7.8","7.7","7.6","7.5","7.3","7.2","7.1","7","6.9","6.7","6.6","6.5","6.4","6.3","6.2","6","5.9","5.8","5.7","5.6","5.4","5.3","5.2","5.1","5","4.9",
"Thailand","THA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8","2.8","2.8","2.8","2.7","2.7","2.7","2.7","2.7","2.8","2.9","3","3.1","3.1","3.5","3","3","2.9","2.8","2.8","2.7","2.7","2.6","2.6","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5",
"Tajikistan","TJK","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","3.7","4.3","4.1","4.1","4","4.2","3.3","2.9","2.5","2.2","1.9","1.8","1.6","1.5","1.4","1.4","1.4","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.2","1.2","1.2","1.2","1.1","1.1","1",
"Turkmenistan","TKM","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","3.3","3.3","3.3","3.3","3.2","3.2","3.1","3","3","2.9","2.9","2.8","2.8","2.7","2.7","2.6","2.5","2.4","2.4","2.3","2.2","2.1","2.1","2.1","2.1","2","2","2","1.9","1.9","1.9",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.65718881328678","2.55823634025467","2.47480006717047","2.38698025425238","2.32798755425434","2.268833083626","2.25250669344285","2.16960939191177","2.31140274336354","2.10678182682974","2.0486384868456","2.04448841957239","2.02574726056081","1.97328796978196","1.96319000373638","1.92984823882801","1.90005232975282","1.88686190867234","1.86382775394164","1.84687269830732","2.53057852987997","1.77497103391262","1.73298829217438","1.73159118889507","1.67151838152428","1.66156687002757","1.66093741878118","1.65867481149827","1.61290124841891","1.56484964756962","1.51010768998095","1.50452954511116",
"Timor-Leste","TLS","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.3","9.1","8.8","8.5","8.3","8","7.8","7.5","7.3","7.1","6.8","6.6","6.4","6.2","6","5.8","5.6","5.4","5.3","5.1","5","4.9","4.8","4.7","4.6","4.5","4.4","4.3","4.2","4.1","4","3.9",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8877472616812","3.95016736818861","3.7392906033586","3.56946339866099","3.41777634025001","3.26661445459595","3.15255300204643","3.03372739942358","2.93367694344132","2.83616807217457","2.74130765264925","2.66205470501598","2.59381701780369","2.9190547744121","2.4455805053638","2.44053435708792","2.41614540889378","2.39937238881621","2.40830076558759","2.38658877864973","2.35642378829745","2.35781119083369","2.51355671619062","2.52914606486055","2.48756534196532","2.4093690397318","2.3151528761375","2.06428717407922","2.04099150783609","2.00296742531049","1.89158539940791","1.88574363726757",
"Tonga","TON","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6","1.7","1.7","1.7","1.8","1.8","1.9","1.9","1.9","1.9","2","2","1.9","1.9","1.9","1.8","1.8","1.7","1.7","1.6","1.5","1.4","1.3","1.2","1.2","1.1","1","0.9","0.9","0.8","0.8","0.8",
"South Asia (IDA & IBRD)","TSA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.91686016171098","7.33843193510396","6.69389791038715","6.51059475146182","6.41203967137381","6.23109043521988","6.09313922392128","5.92368606015308","5.69749194464226","5.49846648594648","5.27568794610663","5.15212117394948","4.96303938005695","4.87856664585189","4.80613305963669","4.86144222438692","4.54726980255514","4.39015413627472","4.23244542032519","4.14510366241458","3.95516335170017","3.76471504188136","3.65547252659355","3.4666857279973","3.29477741099821","3.22236769906172","3.03950033315281","2.93788010728637","2.85157602386883","2.69780302614475","2.59485988560756","2.49857931436058",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6489844668202","11.3882396872227","11.2778262672127","11.3530642183857","12.468801452541","10.6477870998161","10.4638848700279","10.2622934556823","10.0377462987802","9.79683145282937","9.58031183235365","9.37948776588615","9.16145035941648","8.97076128596645","8.77431126989982","8.5782566821884","8.37577554100976","8.16151716438265","7.9791696732928","7.7798152523016","7.59942167648622","7.4102716073432","7.23445707204206","7.06727640391792","6.93645789012431","6.78897618373598","6.65595799819351","6.51985363437013","6.41346976457243","6.29358158681187","6.18654891432182","6.05951121152898",
"Trinidad and Tobago","TTO","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","1.9","1.9","1.9","1.9","1.9","1.9","1.9","1.9","1.9","1.9","1.8","1.8","1.8","1.8","1.7","1.7","1.7","1.6","1.6","1.6","1.5","1.5","1.5","1.4","1.4","1.4","1.3","1.3","1.3",
"Tunisia","TUN","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","2.9","2.7","2.6","2.5","2.4","2.3","2.2","2.2","2.1","2.1","2","2","2","1.9","1.9","1.8","1.8","1.8","1.7","1.7","1.7","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6",
"Turkiye","TUR","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2.1","2.1","2.2","2.2","2.2","2.3","2.3","3.5","2.4","2.4","2.4","2.4","2.3","2.3","2.2","2.1","2","1.9","1.8","1.6","1.5","1.4","1.3","1.2","1.2","1.1","1.1","1.1","1","1",
"Tuvalu","TUV","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1","4","4","4","3.9","3.9","3.8","3.7","3.6","3.5","3.5","3.4","3.4","3.3","3.3","3.2","3.1","3.1","3","2.9","2.8","2.7","2.7","2.6","2.5","2.5","2.4","2.3","2.3","2.2","2.2","2.1",
"Tanzania","TZA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.3","8.1","7.9","7.7","7.5","7.2","6.9","6.6","6.3","6","5.7","5.4","5.2","5","4.8","4.6","4.4","4.3","4.2","4.1","4","4","4","4","4","4","3.9","3.9","3.9","3.8","3.7","3.6",
"Uganda","UGA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.2","9","8.8","8.7","8.5","8.4","8.2","8.1","7.9","7.8","7.7","7.5","7.4","7.2","7.1","7","6.9","6.7","6.6","6.5","6.3","6.2","6.1","6","5.9","5.8","5.7","5.5","5.4","5.3","5.2","5.1",
"Ukraine","UKR","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1","2.1","2.1","2.1","2.1","2","2","2","1.9","1.9","1.8","1.8","1.8","1.8","1.7","1.7","1.6","1.6","1.5","1.4","1.4","1.3","1.2","1.2","1.1","1.1","1","1","1","0.9","0.9","0.9",
"Upper middle income","UMC","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","2.5","2.4","2.4","2.3","2.2","2.2","2.1","2.1","2.1","2","1.9","1.9","1.9","1.9","1.8","1.8","1.7","1.8","1.7","1.6","1.6","1.5","1.5","1.5","1.4","1.4","1.4","1.3","1.3","1.3","1.2",
"Uruguay","URY","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","1.6","1.6","1.6","1.6","1.6","1.5","1.5","1.5","1.4","1.4","1.4","1.4","1.3","1.3","1.3","1.3","1.2","1.2","1.2","1.2","1.1","1.1","1.1","1","1","1","1","0.9","0.9","0.9","0.9",
"United States","USA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","1.3","1.3","1.3","1.2","1.2","1.2","1.1","1.1","1.1","1","1","1","0.9","0.9","0.9","0.8","0.8","0.8","0.8","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.8","0.8","0.8","0.8",
"Uzbekistan","UZB","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","3.1","3.2","3.2","3.2","3.1","3","2.9","2.8","2.7","2.5","2.3","2.2","2.1","2","1.9","1.9","1.9","1.9","1.9","1.9","1.9","2","2","2","2","2","1.9","1.9","1.8","1.8","1.7",
"St. Vincent and the Grenadines","VCT","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","1.4","1.5","1.5","1.6","1.6","1.7","1.7","1.8","1.8","1.9","1.9","2","2","2.1","2.2","2.3","2.3","2.4","2.5","2.6","2.7","2.8","2.8","2.9","3","3.1","3.2","3.2","3.2","3.2","3.1",
